,iata_code,latitude,longitude
2932,HGU,-5.826789,144.295861
2933,HGZ,66.216106,-155.669321
2934,HHA,28.189158,113.219633
2935,HHE,40.556447,141.466325
2936,HHH,32.224361,-80.697472
2937,HHI,21.484722,-158.039722
2938,HHN,49.948672,7.263892
2939,HHP,22.25,114.18333333333
2940,HHQ,12.636225,99.951533
2941,HHR,33.92284,-118.335187
2942,HHZ,-17.544722,-142.614444
2943,HIB,47.386583,-92.838972
2944,HIC,-2.2666666666667,-79.333333333333
2945,HID,-10.536666666667,142.29
2946,HIE,44.367616,-71.544471
2947,HIF,41.123939,-111.973039
2948,HIG,-16.423889,143.145278
2949,HIH,-20.16,148.948056
2950,HII,34.571111,-114.358278
2951,HIJ,34.436111,132.919444
2952,HIK,21.318681,-157.922428
2953,HIL,6.0775,44.763889
2954,HIM,8.0333333333333,80.95
2955,HIN,35.088543,128.07037
2956,HIO,45.540611,-122.950194
2957,HIP,-21.321111,138.298056
2958,HIR,-9.428,160.054789
2959,HIS,-20.06,148.881389
2960,HIT,-6.933,143.067
2961,HIW,34.366944,132.413889
2962,HIX,-9.768794,-139.011256
2963,HJJ,30.421,111.753
2964,HJR,24.817197,79.918597
2965,HJT,46.925278,102.778333
2966,HKA,35.940407,-89.830806
2967,HKB,63.867583,-148.968833
2968,HKD,41.77,140.821944
2969,HKG,22.308889,113.914722
2970,HKK,-42.713611,170.985278
2971,HKN,-5.462169,150.404944
2972,HKS,32.334778,-90.222528
2973,HKT,8.1132,98.316872
2974,HKV,41.871781,25.604764
2975,HKY,35.741146,-81.389549
2976,HLA,-25.938514,27.926133
2977,HLB,39.344495,-85.258296
2978,HLC,39.380194,-99.831472
2979,HLD,49.204997,119.825
2980,HLF,57.525833,15.823333
2981,HLG,40.175,-80.646278
2982,HLH,46.194444,122.008611
2983,HLI,36.893345,-121.410271
2984,HLL,-21.717778,119.443333
2985,HLM,42.795911,-86.161987
2986,HLN,46.606806,-111.98275
2987,HLP,-6.266608,106.891117
2988,HLR,31.138741,-97.714484
2989,HLS,-41.337778,148.285556
2990,HLT,-37.648889,142.065278
2991,HLU,-21.256389,165.6175
2992,HLV,-15.685833,145.214999
2993,HLW,-28.015833,32.275
2994,HLY,53.248097,-4.535339
2995,HLZ,-37.866389,175.335278
2996,HMA,61.028611111111,69.091944444444
2997,HME,31.673889,6.140556
2998,HMG,-23.928056,132.808611
2999,HMI,42.841389,93.669167
3000,HMJ,49.359694,26.933361
3001,HMN,32.851858,-106.108536
3002,HMO,29.095858,-111.047858
3003,HMR,60.817,11.067
3004,HMS,58.3,-135.35
3005,HMT,33.733992,-117.022544
3006,HMV,65.806111,15.082778
3007,HNA,39.428611,141.135278
3008,HNB,38.249028,-86.953694
3009,HNC,35.232788,-75.617795
3010,HND,35.552258,139.779694
3011,HNE,61.90143,-147.304407
3012,HNG,-20.683,164.983
3013,HNH,58.096091,-135.409697
3014,HNI,-7.4,146.467
3015,HNK,-18.383,146.283
3016,HNL,21.318681,-157.922429
3017,HNM,20.795637,-156.014438
3018,HNN,-6.233,142.167
3019,HNO,42.566666666667,18.533333333333
3020,HNS,59.243829,-135.523538
3021,HNX,51.631388888889,-111.90416666667
3022,HNY,26.905278,112.627778
3023,HOA,-1.522,40.004
3024,HOB,32.687528,-103.217028
3025,HOC,-7.417,145.883
3026,HOD,14.753,42.976336
3027,HOE,20.5,103.75
3028,HOF,25.285306,49.485189
3029,HOG,20.785589,-76.315108
3030,HOH,47.384167,9.7
3031,HOI,-18.074814,-140.945886
3032,HOK,-18.334722,130.642778
3033,HOL,62.9,-159.51666666667
3034,HOM,59.645556,-151.476583
3035,HON,44.385194,-98.228556
3036,HOO,11.983,107.567
3037,HOP,36.672361,-87.492486
3038,HOQ,50.288836,11.854919
3039,HOR,38.519894,-28.715872
3040,HOS,-37.444692,-70.222469
3041,HOT,34.478028,-93.096222
3042,HOU,29.645419,-95.278889
3043,HOV,62.183,6.067
3044,HOW,8.9166666666667,-79.583333333333
3045,HOX,24.899597,94.914033
3046,HOY,58.783,-3.217
3047,HPB,61.523861,-166.146639
3048,HPE,-14.667,144.917
3049,HPH,20.819386,106.724989
3050,HPN,41.066944,-73.707556
3051,HPP,13.656111111111,102.5625
3052,HPR,-2.2666666666667,-79.333333333333
3053,HPT,42.723724,-93.226341
3054,HPV,22.20919,-159.445534
3055,HPY,29.786083,-94.952667
3056,HQM,46.971194,-123.936556
3057,HRA,34.333,73.2
3058,HRB,45.623403,126.250328
3059,HRC,48.466666666667,70.466666666667
3060,HRE,-17.931806,31.092847
3061,HRG,27.178317,33.799436
3062,HRJ,28.0,83.833
3063,HRK,49.924786,36.289986
3064,HRL,26.2285,-97.654389
3065,HRN,-23.441667,151.911389
3066,HRO,36.261521,-93.154729
3067,HRR,3.217,-75.85
3068,HRS,-28.235072,29.106206
3069,HRT,54.048911,-1.252747
3070,HRY,-24.583611,133.235278
3071,HRZ,-27.616666666667,-54.316666666667
3072,HSB,37.811256,-88.55026
3073,HSC,24.833,113.617
3074,HSG,33.149721,130.302222
3075,HSH,35.972861,-115.134444
3076,HSI,40.60525,-98.427889
3077,HSK,42.080927,-0.323469
3078,HSL,65.697861,-156.351389
3079,HSM,-36.669722,142.172778
3080,HSN,29.934167,122.362222
3081,HSP,37.951444,-79.833894
3082,HSS,29.179444,75.755336
3083,HST,25.488443,-80.383666
3084,HSV,34.637194,-86.775056
3085,HSZ,24.818055555556,120.94138888889
3086,HTA,52.026317,113.305556
3087,HTB,15.833,-61.617
3088,HTF,51.765,-0.24833333333333
3089,HTG,71.977,102.49
3090,HTH,38.544366,-118.6343
3091,HTI,-20.358056,148.951667
3092,HTL,44.359806,-84.671111
3093,HTM,50.451944444444,100.16694444444
3094,HTN,37.038522,79.864933
3095,HTO,40.959417,-72.251667
3096,HTR,24.058889,123.806111
3097,HTS,38.366667,-82.558028
3098,HTU,-35.715278,142.359722
3099,HTW,38.419249,-82.494322
3100,HTZ,6.15,-71.75
3101,HUA,34.678655,-86.684782
3102,HUB,-16.489443,130.630556
3103,HUC,18.15,-65.833
3104,HUD,42.736083,-94.245242
3105,HUE,14.25,36.583
3106,HUF,39.451472,-87.307583
3107,HUG,15.316389,-91.505
3108,HUH,-16.688056,-151.026111
3109,HUI,16.401499,107.702614
3110,HUJ,34.034826,-95.541906
3111,HUK,-23.989722,21.758056
3112,HUL,46.124608,-67.792361
3113,HUM,29.5665,-90.660417
3114,HUN,24.023725,121.616906
3115,HUQ,29.110106,15.965567
3116,HUS,66.039083,-154.264694
3117,HUT,38.0655,-97.860639
3118,HUU,-9.878811,-76.204797
3119,HUV,61.768333,17.080556
3120,HUX,15.775317,-96.262572
3121,HUY,53.574444,-0.350833
3122,HUZ,23.048333,114.600278
3123,HVA,-14.629694,47.763783
3124,HVB,-25.318889,152.880278
3125,HVD,47.954094,91.628175
3126,HVE,38.418037,-110.704038
3127,HVG,71.009722,25.983611
3128,HVK,65.704722,-21.696389
3129,HVM,65.266389,-20.846944
3130,HVN,41.26375,-72.886806
3131,HVR,48.542972,-109.762333
3132,HVS,34.403083,-80.119222
3133,HWA,-7.383,146.0
3134,HWD,37.658917,-122.12175
3135,HWI,58.127441,-134.755953
3136,HWK,-31.854722,138.468056
3137,HWN,-18.629872,27.021042
3138,HWO,26.001222,-80.240722
3139,HXX,-34.531389,144.829722
3140,HYA,41.669333,-70.280361
3141,HYC,51.673889,-0.797222
3142,HYD,17.254,78.431
3143,HYF,-3.7,143.05
3144,HYG,55.206316,-132.828313
3145,HYL,55.490767,-132.622925
3146,HYN,28.562222,121.428611
3147,HYR,46.025278,-91.44425
3148,HYS,38.842222,-99.273167
3149,HYV,60.654444,24.881111
3150,HZB,50.6166,2.640094
3151,HZG,33.063611,107.008056
3152,HZH,26.335,109.15
3153,HZK,65.9525,-17.425833
3154,HZL,40.986778,-75.994889
3155,HZV,-25.05,31.133
3156,IAA,67.437222,86.621944
3157,IAB,37.623,-97.267333
3158,IAD,38.947444,-77.459944
3159,IAG,43.107333,-78.946194
3160,IAH,29.984434,-95.341442
3161,IAM,28.051389,9.642778
3162,IAN,66.975954,-160.436534
3163,IAQ,29.840061,50.272697
3164,IAR,57.560667,40.157369
3165,IAS,47.178758,27.620044
3166,IAU,-9.783,148.1
3167,IBA,7.362458,3.978333
3168,IBE,4.421333,-75.132522
3169,IBI,-5.55,149.183
3170,IBL,-21.706944,35.451944
3171,IBO,-12.333,40.6
3172,IBP,-11.411578,-69.488711
3173,IBZ,38.872858,1.373117
3174,ICA,4.333,-61.733
3175,ICI,-17.743333,-179.342222
3176,ICK,5.955556,-57.039444
3177,ICL,40.722194,-95.026611
3178,ICN,37.469075,126.450517
3179,ICO,11.467,123.25
3180,ICR,20.688639,-75.531472
3181,ICT,37.649944,-97.433056
3182,ICY,59.969019,-141.66177
3183,IDA,43.513722,-112.07075
3184,IDB,61.869722,12.689444
3185,IDC,42.533333333333,-4.55
3186,IDF,-5.0,19.6
3187,IDG,42.332598,-95.444888
3188,IDI,40.632222,-79.105528
3189,IDK,-26.965833,133.321666
3190,IDN,-6.217,147.233
3191,IDO,-11.572289,-50.666192
3192,IDP,37.158361,-95.778389
3193,IDR,22.721786,75.801086
3194,IEG,52.138517,15.798556
3195,IEJ,26.721967,127.784839
3196,IES,0.0,0.0
3197,IEV,50.401694,30.449697
3198,IFA,42.470786,-93.269954
3199,IFF,-18.9,141.217
3200,IFH,32.928888,51.561111
3201,IFJ,66.058055,-23.135278
3202,IFL,-17.559444,146.011667
3203,IFN,32.750836,51.861267
3204,IFO,48.884167,24.686111
3205,IFP,35.155972,-114.559444
3206,IGA,20.975,-73.666862
3207,IGB,-41.320903,-69.574861
3208,IGE,-1.933,9.317
3209,IGG,59.324042,-155.901773
3210,IGH,-18.660556,146.151667
3211,IGL,38.513022,27.010053
3212,IGM,35.259472,-113.938056
3213,IGN,8.130489,124.214925
3214,IGO,7.680381,-76.686472
3215,IGR,-25.737281,-54.473444
3216,IGS,48.716,11.534
3217,IGU,-25.59615,-54.487206
3218,IHA,33.933,133.2
3219,IHC,-26.0,32.933333333333
3220,IHN,15.417,51.683
3221,IHO,-22.406389,46.166667
3222,IHR,27.236117,60.720039
3223,IHU,-7.9,145.383
3224,IIA,53.091944,-9.57
3225,IIL,33.586606,46.404842
3226,IIN,30.717,131.067
3227,IIS,-4.499722,154.226111
3228,IJK,56.828056,53.4575
3229,IJU,-28.368656,-53.846569
3230,IJX,39.774609,-90.23827
3231,IKB,36.222842,-81.098339
3232,IKI,33.749027,129.785417
3233,IKK,41.071389,-87.846278
3234,IKL,-1.2,23.283
3235,IKO,52.941556,-168.849028
3236,IKP,-16.229444,141.434444
3237,IKS,71.697667,128.903017
3238,IKT,52.268028,104.388975
3239,ILA,-3.983,137.65
3240,ILB,-20.417,-51.317
3241,ILE,31.085833,-97.6865
3242,ILF,56.061386,-95.613892
3243,ILG,39.678722,-75.606639
3244,ILH,49.473611,10.387778
3245,ILI,59.755578,-154.917752
3246,ILK,-19.583,48.803
3247,ILL,45.116666666667,-95.1
3248,ILM,34.270603,-77.902558
3249,ILN,39.42792,-83.792119
3250,ILO,10.713044,122.545297
3251,ILP,-22.588889,167.455833
3252,ILQ,-17.695036,-71.343964
3253,ILR,8.440211,4.493919
3254,ILU,-2.910611,38.065167
3255,ILX,-5.483,145.833
3256,ILY,55.681944,-6.256667
3257,ILZ,49.231528,18.6135
3258,IMA,-9.511,150.524
3259,IMB,5.717,-60.283
3260,IMD,-3.317,141.15
3261,IMF,24.75995,93.896697
3262,IMG,-18.4,35.0
3263,IMI,7.016667,171.483333
3264,IMK,29.971064,81.818932
3265,IML,40.510326,-101.620146
3266,IMM,26.433821,-81.401377
3267,IMN,-6.75,146.1
3268,IMO,5.05,25.15
3269,IMP,-5.531292,-47.46005
3270,IMT,45.818361,-88.114556
3271,IMZ,31.1,61.933
3272,INA,66.055555,60.111111
3273,INB,16.517,-88.433
3274,INC,38.322778,106.393333
3275,IND,39.717299,-86.294661
3276,INE,-18.583,36.433
3277,INF,19.568889,5.748889
3278,ING,-50.335278,-72.248889
3279,INH,-23.876431,35.408544
3280,INI,43.337289,21.853722
3281,INJ,-25.85,148.533
3282,INK,31.779806,-103.201694
3283,INL,48.565583,-93.402167
3284,INM,-27.7,140.733
3285,INN,47.260219,11.343964
3286,INO,-1.947222,18.285833
3287,INQ,53.058611,-9.506111
3288,INR,63.732598,-148.910638
3289,INS,36.587182,-115.673354
3290,INT,36.133722,-80.222
3291,INU,-0.547458,166.9191
3292,INV,57.5425,-4.0475
3293,INW,35.021917,-110.722528
3294,INX,-2.117,132.15
3295,INY,-24.767,31.383
3296,INZ,27.253611,2.510833
3297,IOA,39.696388,20.8225
3298,IOK,-8.4,146.267
3299,IOM,54.083333,-4.623889
3300,ION,1.589444,18.046667
3301,IOP,-8.35,147.833
3302,IOR,53.106944,-9.653889
3303,IOS,-14.815964,-39.033197
3304,IOU,-22.46,166.7825
3305,IOW,41.639767,-91.548136
3306,IPA,-18.878333,169.308056
3307,IPC,-27.164792,-109.421831
3308,IPE,7.785556,122.602222
3309,IPG,-2.939072,-69.694031
3310,IPH,4.567972,101.092194
3311,IPI,0.861972,-77.671725
3312,IPL,32.834218,-115.578744
3313,IPN,-19.470722,-42.487583
3314,IPT,41.241654,-76.921811
3315,IPU,-14.173617,-39.684136
3316,IPW,52.033333333333,1.2
3317,IQM,38.149444,85.532778
3318,IQN,35.799722,107.602778
3319,IQQ,-20.535222,-70.181275
3320,IQT,-3.784739,-73.308806
3321,IRA,-10.449722,161.897778
3322,IRB,30.906222,-101.889806
3323,IRC,65.827917,-144.076197
3324,IRD,24.1525,89.049446
3325,IRE,-11.339883,-41.847022
3326,IRG,-12.786944,143.304722
3327,IRI,-7.668633,35.752114
3328,IRJ,-29.381636,-66.795839
3329,IRK,40.0935,-92.544917
3330,IRN,15.95,-85.183
3331,IRO,10.236389,22.716944
3332,IRP,2.827606,27.588253
3333,IRS,41.813333,-85.438917
3334,ISA,-20.663889,139.488611
3335,ISB,33.616653,73.099233
3336,ISC,49.913333,-6.291667
3337,ISD,2.433,-77.967
3338,ISE,37.855417,30.368397
3339,ISG,24.344525,124.186983
3340,ISH,40.75,13.9
3341,ISI,-24.258333,144.425
3342,ISJ,21.245033,-86.739967
3343,ISK,19.963739,73.807644
3344,ISL,63.5,-145.03333333333
3345,ISM,28.289806,-81.437083
3346,ISN,48.177939,-103.642347
3347,ISO,35.331444,-77.608833
3348,ISP,40.79525,-73.100222
3349,ISQ,45.974639,-86.171833
3350,ISS,43.961417,-69.712556
3351,IST,40.976922,28.814606
3352,ISW,44.360338,-89.838971
3353,ITA,-3.127256,-58.481186
3354,ITB,-4.242342,-56.000669
3355,ITE,-13.7,-39.2
3356,ITH,42.491361,-76.458722
3357,ITI,-18.067219,-41.667221
3358,ITK,-9.2,148.25
3359,ITM,34.785528,135.438222
3360,ITN,-14.81055,-39.290439
3361,ITO,19.720263,-155.04847
3362,ITP,-21.2,-41.9
3363,ITQ,-29.173038,-56.53669
3364,ITR,39.2425,-102.285389
3365,IUE,-19.080028,-169.925639
3366,IUL,-3.75,138.083
3367,IUM,54.283,-122.633
3368,IUS,-5.783,155.15
3369,IVA,-13.65,48.467
3370,IVC,-46.415,168.32
3371,IVG,42.838889,19.861944
3372,IVH,69.4,-148.25
3373,IVL,68.607269,27.405328
3374,IVO,10.017,-74.683
3375,IVR,-29.888333,151.144167
3376,IVW,-17.841111,129.643333
3377,IWA,56.939444,40.940833
3378,IWD,46.527475,-90.131397
3379,IWJ,34.676389,131.790278
3380,IWO,24.784,141.322722
3381,IWS,29.818194,-95.672611
3382,IXA,23.886978,91.24045
3383,IXB,26.681206,88.328567
3384,IXC,30.673469,76.788542
3385,IXD,25.440064,81.733872
3386,IXE,12.962056,74.889778
3387,IXG,15.859286,74.618292
3388,IXH,24.308192,92.007156
3389,IXI,27.295494,94.09765
3390,IXJ,32.689141,74.837389
3391,IXK,21.317069,70.270403
3392,IXL,34.135872,77.546514
3393,IXM,9.834508,78.093378
3394,IXN,24.061944,91.603889
3395,IXP,32.233778,75.634628
3396,IXQ,24.135178,91.810831
3397,IXR,23.31425,85.321675
3398,IXS,24.912928,92.978742
3399,IXT,28.066111,95.335556
3400,IXU,19.862728,75.398114
3401,IXV,28.175317,94.802036
3402,IXW,22.813211,86.168844
3403,IXY,23.112719,70.100289
3404,IXZ,11.641161,92.729744
3405,IYK,35.658741,-117.829532
3406,IZO,35.413611,132.889999
3407,IZT,16.449335,-95.093697
3408,JAA,34.400008,70.497222
3409,JAB,-12.658333,132.893056
3410,JAC,43.607333,-110.73775
3411,JAD,-32.097499,115.881111
3412,JAE,9.7166666666667,-82.983333333333
3413,JAF,9.792331,80.070089
3414,JAG,28.284167,68.449711
3415,JAH,43.283,5.6
3416,JAI,26.824192,75.812161
3417,JAJ,33.765,-84.41777777
3418,JAK,18.241083,-72.5185
3419,JAL,19.475083,-96.797506
3420,JAM,42.454944,26.352222
3421,JAN,32.311166,-90.075889
3422,JAO,33.93333333,-84.15
3423,JAP,10.95,-85.85
3424,JAQ,-5.6525,151.506944
3425,JAR,28.586675,53.579144
3426,JAS,30.885694,-94.034944
3427,JAT,7.0,168.983
3428,JAU,-11.783144,-75.473394
3429,JAV,69.243217,-51.057111
3430,JAX,30.494056,-81.687861
3431,JBC,42.35,-71.05
3432,JBK,37.95,-122.3
3433,JBP,33.98668,-118.160626
3434,JBR,35.831709,-90.646418
3435,JBS,37.699722222222,-121.9
3436,JBT,60.782025,-161.743129
3437,JCA,43.538,7.039
3438,JCB,-27.171428,-51.553267
3439,JCC,37.8,-122.46666666
3440,JCD,0.0,0.0
3441,JCE,37.802428,-122.273858
3442,JCH,68.817222,-51.174722
3443,JCI,38.830917,-94.890306
3444,JCJ,35.173888888889,128.38388888889
3445,JCK,-20.668333,141.7225
3446,JCM,-11.163194,-40.553056
3447,JCN,37.472222222222,126.60833333333
3448,JCO,36.017,14.333
3449,JCR,-6.233156,-57.776869
3450,JCT,30.510768,-99.763108
3451,JCU,35.8925,-5.306111
3452,JCX,0.0,0.0
3453,JCY,30.251813,-98.622531
3454,JDA,44.402867,-118.967883
3455,JDB,32.773333,-96.800278
3456,JDF,-21.7915,-43.386778
3457,JDH,26.251092,73.048869
3458,JDM,25.786078,-80.177353
3459,JDN,47.32875,-106.952689
3460,JDO,-7.218958,-39.2701
3461,JDP,-44.066666666667,-70.483333333333
3462,JDT,44.98277777,-93.26833333
3463,JDX,0.0,0.0
3464,JDY,33.923348,-118.126457
3465,JDZ,29.338611,117.175833
3466,JED,21.679564,39.156536
3467,JEE,18.663056,-74.170278
3468,JEF,38.591179,-92.156144
3469,JEG,68.721847,-52.784747
3470,JEJ,7.564999,168.961667
3471,JEM,37.95,-122.33611111111
3472,JEQ,-13.877694,-40.071639
3473,JER,49.207947,-2.195508
3474,JEV,48.6175,2.447222
3475,JFK,40.639751,-73.778926
3476,JFM,-32.05,115.733
3477,JFN,41.777971,-80.695508
3478,JFR,61.992222,-49.6625
3479,JGA,22.465522,70.012556
3480,JGB,19.074328,82.036817
3481,JGC,35.967,-112.133
3482,JGE,34.9,128.683
3483,JGL,33.885103,-84.462707
3484,JGN,39.856944,98.341389
3485,JGO,69.251111,-53.538056
3486,JGP,0.0,0.0
3487,JGQ,29.736896,-95.461607
3488,JGR,61.221667,-48.107222
3489,JGS,0.0,0.0
3490,JGX,34.133333333333,-118.26666666667
3491,JHB,1.641308,103.669619
3492,JHC,40.744444444444,-73.608333333333
3493,JHE,56.037222,12.692222
3494,JHG,21.973914,100.759611
3495,JHM,20.962936,-156.673032
3496,JHQ,-20.277222,148.755556
3497,JHS,66.951289,-53.729319
3498,JHW,42.153389,-79.258028
3499,JHY,42.366666666667,-71.102777777778
3500,JIA,-11.500276,-58.883888
3501,JIB,11.547331,43.159481
3502,JID,34.019734,-117.928396
3503,JIJ,9.333,42.717
3504,JIK,37.682717,26.347061
3505,JIL,44.002222,126.395556
3506,JIM,7.666094,36.816639
3507,JIN,0.45,33.2
3508,JIO,-11.283333333333,-74.433333333333
3509,JIP,-1.35,-80.583
3510,JIR,27.617,86.217
3511,JIU,29.476944,115.801111
3512,JIW,25.067811,61.805419
3513,JJI,-7.1691,-76.728561
3514,JJN,24.796389,118.589722
3515,JJU,60.715833,-46.029444
3516,JKG,57.757594,14.068731
3517,JKH,38.343175,26.140572
3518,JKR,26.708806,85.922394
3519,JKT,-6.167,106.8
3520,JKV,31.869337,-95.21739
3521,JLA,60.482745,-149.718802
3522,JLB,-53.2,73.483333333333
3523,JLD,55.933,12.867
3524,JLH,-6.3,155.83333333333
3525,JLN,37.151814,-94.498268
3526,JLO,45.5,12.6
3527,JLP,43.567,7.1
3528,JLR,23.177817,80.052047
3529,JLS,0.0,0.0
3530,JLX,34.058067,-118.235629
3531,JMA,0.0,0.0
3532,JMB,-14.698333,16.066666
3533,JMC,37.879093,-122.513585
3534,JMD,7.7166666666667,40.916666666667
3535,JMH,42.033333333333,-88.083333333333
3536,JMK,37.435128,25.348103
3537,JMM,55.62,12.982778
3538,JMN,44.168888888889,-93.995
3539,JMO,28.782222,83.7225
3540,JMS,46.929722,-98.678194
3541,JMU,46.843394,130.465388
3542,JMY,8.490278,-13.289722
3543,JNA,-15.473833,-44.385472
3544,JNG,35.292778,116.346389
3545,JNH,7.7166666666667,40.916666666667
3546,JNI,-34.545889,-60.930556
3547,JNN,60.14,-45.231667
3548,JNP,33.6,-117.88333333333
3549,JNS,60.916667,-46.058611
3550,JNU,58.354972,-134.576278
3551,JNX,37.080556,25.368056
3552,JNZ,41.101389,121.061667
3553,JOC,1.0833333333333,-77.55
3554,JOE,62.662906,29.60755
3555,JOG,-7.788181,110.431758
3556,JOH,-31.605886,29.519786
3557,JOI,-26.224453,-48.797364
3558,JOK,56.700556,47.904722
3559,JOL,6.053672,121.011044
3560,JOM,-9.35,34.8
3561,JON,16.730555555556,-169.53527777778
3562,JOP,-4.746944,145.006944
3563,JOR,33.781683,-117.865057
3564,JOS,9.639828,8.86905
3565,JOT,41.517694,-88.175611
3566,JPA,-7.148381,-34.950681
3567,JPD,34.133333333333,-118.13333333333
3568,JPN,38.874056,-77.0575
3569,JPR,-10.870803,-61.846469
3570,JPT,0.0,0.0
3571,JPU,48.892778,2.235833
3572,JQA,70.734231,-52.696203
3573,JQE,7.517778,-78.157222
3574,JRA,40.754546,-74.007084
3575,JRB,40.701214,-74.009028
3576,JRC,49.916666666667,-0.96666666666667
3577,JRD,33.982515,-117.375878
3578,JRE,40.8,-73.966666666667
3579,JRH,26.731528,94.175536
3580,JRK,61.183333,-48.416667
3581,JRN,-10.305824,-58.489445
3582,JRO,-3.429406,37.074461
3583,JRS,31.864722,35.219167
3584,JSA,26.888653,70.864967
3585,JSD,41.249263,-73.096775
3586,JSG,8.45,-73.916666666667
3587,JSH,35.216108,26.101325
3588,JSI,39.1771,23.503675
3589,JSK,45.55,-94.2
3590,JSL,39.354839,-74.417649
3591,JSM,-44.05,-70.433
3592,JSN,34.160006,-118.449526
3593,JSO,59.2,17.617
3594,JSP,8.4166666666667,39.633333333333
3595,JSR,23.1838,89.160833
3596,JSS,37.266,23.156
3597,JST,40.316111,-78.833944
3598,JSU,65.412464,-52.939419
3599,JSY,37.422792,24.950936
3600,JTI,-13.83,-51.773055555556
3601,JTO,0.0,0.0
3602,JTR,36.399169,25.479333
3603,JTY,36.579886,26.375822
3604,JUA,-11.24,-57.517
3605,JUB,4.872006,31.601117
3606,JUC,0.0,0.0
3607,JUI,53.681111,7.056389
3608,JUJ,-24.392778,-65.097778
3609,JUL,-15.467103,-70.158169
3610,JUM,29.274167,82.193333
3611,JUN,-24.838056,143.062222
3612,JUO,6.517,-76.6
3613,JUP,-32.266666666667,27.183333333333
3614,JUR,-30.303056,115.055278
3615,JUT,14.667,-86.3
3616,JUV,72.790189,-56.130586
3617,JUZ,28.965833,118.899444
3618,JVA,-18.8,45.283
3619,JVI,40.52444,-74.598291
3620,JVL,42.62025,-89.041556
3621,JWA,-24.602333,24.690971
3622,JWC,34.178894,-118.599253
3623,JWH,29.736341,-95.547443
3624,JWL,0.0,0.0
3625,JWN,36.77365,48.359422
3626,JXN,42.260417,-84.460444
3627,JYR,28.726925,57.670269
3628,JYV,62.399453,25.678253
3629,JZH,32.857,103.683
3630,KAA,-10.217,31.133
3631,KAB,-16.51976,28.884981
3632,KAC,37.020625,41.191394
3633,KAD,10.696025,7.320114
3634,KAE,56.961362,-133.91026
3635,KAF,-6.283,155.3
3636,KAG,37.753561,128.943625
3637,KAH,-37.822222,144.956667
3638,KAI,5.167,-59.483
3639,KAJ,64.285472,27.692414
3640,KAK,-6.233,143.55
3641,KAL,64.318979,-158.741306
3642,KAM,15.367,42.583
3643,KAN,12.047589,8.524622
3644,KAO,65.987575,29.239381
3645,KAP,-8.383,22.597
3646,KAQ,-8.133,146.817
3647,KAR,5.865336,-60.614194
